Var1,Var2,Var3,Var4
2018-04-16 19:30:06+08:00,KBDQxm,30.751875,103.926282
2018-04-16 19:30:06+08:00,KBdByA,30.742258,103.928711
2018-04-16 19:30:06+08:00,KV5AaN,30.737038,103.934151
2018-04-16 19:30:06+08:00,KgREq,30.751822,103.933227
2018-04-16 19:30:06+08:00,KoooGq,30.753195,103.927086
2018-04-16 19:30:06+08:00,Kzr6Jm,30.747152,103.926217
2018-04-16 19:30:07+08:00,L3v3qk,30.735752,103.93117
2018-04-16 19:30:06+08:00,LV8by2,30.748533,103.93189
2018-04-16 19:30:05+08:00,LVlxoN,30.756343,103.93024
2018-04-16 19:30:05+08:00,Lldwow,30.755398,103.926511
2018-04-16 19:30:06+08:00,Lv53oe,30.740975,103.921904
2018-04-16 19:30:06+08:00,LvDxgb,30.747394,103.918353
2018-04-16 19:30:06+08:00,LvRzVN,30.751328,103.930331
2018-04-16 19:30:06+08:00,M3mD7d,30.749164,103.932929
2018-04-16 19:30:06+08:00,M722or,30.745584,103.928054
2018-04-16 19:30:06+08:00,MEqqyK,30.750109,103.932073
2018-04-16 19:30:06+08:00,Mdpdmx,30.748994,103.920739
2018-04-16 19:30:06+08:00,MeaaBz,30.749695,103.936536
2018-04-16 19:30:06+08:00,MrYxe,30.750384,103.936162
2018-04-16 19:30:06+08:00,MwOkwe,30.740151,103.924373
2018-04-16 19:30:06+08:00,N56eRA,30.749314,103.932302
2018-04-16 19:30:06+08:00,N5M77G,30.748117,103.933594
2018-04-16 19:30:06+08:00,N5eQZ3,30.739565,103.930063
2018-04-16 19:30:06+08:00,Nl8QyX,30.752301,103.934236
2018-04-16 19:30:06+08:00,NlLKxn,30.746979,103.926366
2018-04-16 19:30:06+08:00,NpvO5X,30.741266,103.932801
2018-04-16 19:30:06+08:00,Nw5nqm,30.74015,103.937888
2018-04-16 19:30:06+08:00,NwmadG,30.748929,103.931007
2018-04-16 19:30:06+08:00,NwrMxn,30.752012,103.933212
2018-04-16 19:30:06+08:00,Nx24OM,30.751851,103.933227
2018-04-16 19:30:06+08:00,On0V8J,30.759182,103.930215
2018-04-16 19:30:06+08:00,OqbNkz,30.751832,103.926572
2018-04-16 19:30:06+08:00,OyRyR8,30.748347,103.933311
2018-04-16 19:30:06+08:00,PMNpZN,30.751267,103.931836
2018-04-16 19:30:06+08:00,Pg24R,30.744469,103.921563
2018-04-16 19:30:06+08:00,Pl2p0k,30.752238,103.93384
2018-04-16 19:30:06+08:00,Q8xMy0,30.749883,103.926171
2018-04-16 19:30:05+08:00,QO5GeX,30.757204,103.929052
2018-04-16 19:30:06+08:00,Qeovla,30.749647,103.929086
2018-04-16 19:30:06+08:00,R8V0nD,30.751871,103.926297
2018-04-16 19:30:06+08:00,RX8Rdv,30.74972,103.936506
2018-04-16 19:30:06+08:00,RXzgMO,30.753204,103.936029
2018-04-16 19:30:06+08:00,RpXmX8,30.749384,103.930997
2018-04-16 19:30:06+08:00,RpdGP8,30.752855,103.926141
2018-04-16 19:30:05+08:00,V53V5d,30.754759,103.926832
2018-04-16 19:30:05+08:00,V54GK7,30.754517,103.928497
2018-04-16 19:30:06+08:00,V6lXlx,30.741242,103.926895
2018-04-16 19:30:06+08:00,VBBGrd,30.747321,103.926908
2018-04-16 19:30:06+08:00,VBoZLg,30.738585,103.92499
2018-04-16 19:30:06+08:00,X5gmbq,30.753061,103.935841
2018-04-16 19:30:06+08:00,Xqad05,30.7519,103.926381
2018-04-16 19:30:06+08:00,XqkYL2,30.745747,103.927389
2018-04-16 19:30:05+08:00,XvOB33,30.754111,103.930728
2018-04-16 19:30:05+08:00,Xxd4pr,30.750538,103.922676
2018-04-16 19:30:06+08:00,XxqG4r,30.748532,103.923964
2018-04-16 19:30:06+08:00,XzRBKl,30.751976,103.931821
2018-04-16 19:30:06+08:00,YJOG6N,30.74918,103.932868
2018-04-16 19:30:06+08:00,YbbbVw,30.751405,103.934007
2018-04-16 19:30:06+08:00,YeJaPP,30.750259,103.92959
2018-04-16 19:30:05+08:00,YeRJq7,30.754027,103.930499
2018-04-16 19:30:05+08:00,Z5gVqz,30.754512,103.933047
2018-04-16 19:30:06+08:00,ZJGZrX,30.744189,103.932684
2018-04-16 19:30:06+08:00,ZJkxnX,30.751656,103.932933
2018-04-16 19:30:06+08:00,ZZmG7P,30.74364,103.928718
2018-04-16 19:30:06+08:00,Ze6Xrz,30.750299,103.921727
2018-04-16 19:30:06+08:00,ZeJoMz,30.741766,103.936513
2018-04-16 19:30:07+08:00,aK2ogZ,30.736395,103.926044
2018-04-16 19:30:07+08:00,aQOgEx,30.736861,103.928764
2018-04-16 19:30:06+08:00,aZEDrA,30.759504,103.918201
2018-04-16 19:30:06+08:00,aq5O0w,30.746837,103.932746
2018-04-16 19:30:06+08:00,aqAbPw,30.741721,103.918559
2018-04-16 19:30:06+08:00,aqgZr4,30.749819,103.934178
2018-04-16 19:30:06+08:00,b63w34,30.749579,103.929147
2018-04-16 19:30:06+08:00,bQxXe0,30.751204,103.918025
2018-04-16 19:30:05+08:00,bVdXK0,30.753243,103.929086
2018-04-16 19:30:06+08:00,bY5XyZ,30.749748,103.929086
2018-04-16 19:30:06+08:00,bYKb5m,30.745706,103.928191
2018-04-16 19:30:06+08:00,bYRbyg,30.751921,103.92648
2018-04-16 19:30:06+08:00,by2ZPY,30.74126,103.932268
2018-04-16 19:30:06+08:00,d5zVV,30.749555,103.926259
2018-04-16 19:30:06+08:00,dDdPky,30.749586,103.936254
2018-04-16 19:30:06+08:00,dJVNy3,30.743543,103.930734
2018-04-16 19:30:06+08:00,dJpBak,30.740411,103.929715
2018-04-16 19:30:06+08:00,dKKwak,30.752101,103.925614
2018-04-16 19:30:06+08:00,dQMqzr,30.752855,103.926141
2018-04-16 19:30:06+08:00,dYBabr,30.751942,103.926396
2018-04-16 19:30:06+08:00,dYQ7JV,30.74987,103.937347
2018-04-16 19:30:05+08:00,dngq2B,30.757136,103.927373
2018-04-16 19:30:06+08:00,dnxNyK,30.750424,103.935237
2018-04-16 19:30:06+08:00,dxdvv,30.747955,103.93336
2018-04-16 19:30:06+08:00,eQDYkD,30.75059,103.921229
2018-04-16 19:30:06+08:00,eQDee0,30.744328,103.928245
2018-04-16 19:30:05+08:00,eQNxGa,30.757238,103.930275
2018-04-16 19:30:06+08:00,eQknQ0,30.755376,103.926174
2018-04-16 19:30:06+08:00,ev5V8n,30.751864,103.926312
2018-04-16 19:30:06+08:00,gQzrBb,30.748146,103.935083
2018-04-16 19:30:06+08:00,gYJQnD,30.749331,103.924733
2018-04-16 19:30:06+08:00,k08470,30.750068,103.93009
2018-04-16 19:30:06+08:00,k47qJE,30.75181,103.926343
2018-04-16 19:30:06+08:00,kBB56p,30.744471,103.928428
2018-04-16 19:30:06+08:00,koR34D,30.752225,103.928768
2018-04-16 19:30:06+08:00,l4PJ6M,30.751861,103.926526
2018-04-16 19:30:06+08:00,l4yem0,30.752309,103.934167
2018-04-16 19:30:06+08:00,lM4GN0,30.73943,103.92946
2018-04-16 19:30:06+08:00,lMrXXb,30.750688,103.936211
2018-04-16 19:30:06+08:00,lQm3Ab,30.750875,103.934167
2018-04-16 19:30:06+08:00,lZwJvq,30.749107,103.932769
2018-04-16 19:30:06+08:00,ln84G2,30.742384,103.928566
2018-04-16 19:30:06+08:00,lnoAqb,30.750523,103.924655
2018-04-16 19:30:06+08:00,lpMYwM,30.753264,103.930479
2018-04-16 19:30:05+08:00,mMqzND,30.754843,103.929789
2018-04-16 19:30:06+08:00,mNboKD,30.744167,103.935079
2018-04-16 19:30:06+08:00,mNpXpv,30.739424,103.930185
2018-04-16 19:30:06+08:00,mboGrP,30.744841,103.921179
2018-04-16 19:30:06+08:00,n4kklm,30.751799,103.926343
2018-04-16 19:30:06+08:00,n4q33B,30.7519,103.926297
2018-04-16 19:30:06+08:00,nBQomm,30.741723,103.934045
2018-04-16 19:30:05+08:00,nBZr25,30.754548,103.93187
2018-04-16 19:30:06+08:00,nBgN3B,30.751106,103.937163
2018-04-16 19:30:07+08:00,nBzpXa,30.736322,103.932661
2018-04-16 19:30:05+08:00,nD23Lk,30.755771,103.928995
2018-04-16 19:30:06+08:00,nDv0Yk,30.738848,103.930765
2018-04-16 19:30:06+08:00,nDxPGN,30.755046,103.926336
2018-04-16 19:30:05+08:00,nOEPLg,30.756258,103.930408
2018-04-16 19:30:06+08:00,nR0DJa,30.748501,103.932838
2018-04-16 19:30:06+08:00,nY85pZ,30.751867,103.926327
2018-04-16 19:30:06+08:00,nk3Pvr,30.744677,103.933059
2018-04-16 19:30:06+08:00,nw5R7g,30.744432,103.929444
2018-04-16 19:30:06+08:00,o4DrMb,30.749079,103.931475
2018-04-16 19:30:06+08:00,o4vwyM,30.750069,103.926916
2018-04-16 19:30:06+08:00,o840e5,30.746376,103.934564
2018-04-16 19:30:06+08:00,oBweEn,30.745628,103.934442
2018-04-16 19:30:05+08:00,oOyl6M,30.754729,103.927942
2018-04-16 19:30:06+08:00,onRwKB,30.745449,103.920564
2018-04-16 19:30:06+08:00,onbkKn,30.740504,103.931668
2018-04-16 19:30:06+08:00,ozrEl7,30.748979,103.930573
2018-04-16 19:30:06+08:00,p7B2wQ,30.751453,103.933716
2018-04-16 19:30:06+08:00,pPqy80,30.749093,103.927932
2018-04-16 19:30:06+08:00,pQ0PYq,30.754621,103.93698
2018-04-16 19:30:06+08:00,qPE7zN,30.750081,103.931347
2018-04-16 19:30:06+08:00,qPrJAY,30.749115,103.9328
2018-04-16 19:30:06+08:00,qXPKLR,30.759739,103.918743
2018-04-16 19:30:06+08:00,qXeEOR,30.741127,103.927343
2018-04-16 19:30:06+08:00,qXvVpZ,30.760232,103.919148
2018-04-16 19:30:06+08:00,r0Z7Kv,30.749923,103.933028
2018-04-16 19:30:06+08:00,r4DeX5,30.743276,103.924615
2018-04-16 19:30:06+08:00,reLexv,30.741651,103.929061
2018-04-16 19:30:06+08:00,reomAp,30.754628,103.926414
2018-04-16 19:30:06+08:00,v0YOyg,30.751715,103.931088
2018-04-16 19:30:06+08:00,v3Yx70,30.750085,103.929659
2018-04-16 19:30:06+08:00,vev80O,30.737584,103.929444
2018-04-16 19:30:05+08:00,vkPDym,30.755834,103.933862
2018-04-16 19:30:06+08:00,vvRl5N,30.751466,103.933831
2018-04-16 19:30:06+08:00,vvwKgz,30.749152,103.932884
2018-04-16 19:30:06+08:00,w4gn56,30.75206,103.93163
2018-04-16 19:30:07+08:00,wABAZg,30.736848,103.928726
2018-04-16 19:30:06+08:00,wABDeD,30.74114,103.923221
2018-04-16 19:30:06+08:00,wAgGZe,30.752821,103.92878
2018-04-16 19:30:06+08:00,wEMK6r,30.745662,103.928153
2018-04-16 19:30:06+08:00,we8GRB,30.751881,103.926366
2018-04-16 19:30:06+08:00,webePg,30.755109,103.926158
2018-04-16 19:30:06+08:00,wnRgb6,30.7479,103.934389
2018-04-16 19:30:06+08:00,wv6ygl,30.751991,103.9263
2018-04-16 19:30:05+08:00,wvAMDg,30.75618,103.927504
2018-04-16 19:30:06+08:00,xvZg0z,30.75015,103.929918
2018-04-16 19:30:06+08:00,xvv658,30.748874,103.932004
2018-04-16 19:30:05+08:00,xyaVVd,30.755306,103.926916
2018-04-16 19:30:06+08:00,y5xKr3,30.749156,103.933059
2018-04-16 19:30:06+08:00,y6Lp6Y,30.751864,103.926282
2018-04-16 19:30:06+08:00,yB0EVp,30.754628,103.926414
2018-04-16 19:30:06+08:00,yMoRV7,30.751957,103.926312
2018-04-16 19:30:06+08:00,ydp7XY,30.746805,103.929605
2018-04-16 19:30:06+08:00,yg8Ggb,30.75016,103.92064
2018-04-16 19:30:05+08:00,ygzE20,30.753936,103.931741
2018-04-16 19:30:06+08:00,yr0Md3,30.753827,103.92534
2018-04-16 19:30:06+08:00,z0qZw,30.738746,103.936468
2018-04-16 19:30:06+08:00,z57xk0,30.761876,103.92601
2018-04-16 19:30:06+08:00,z8V4Oa,30.749124,103.93108
2018-04-16 19:30:06+08:00,zO86Rl,30.74114,103.926969
2018-04-16 19:30:06+08:00,zQ07z5,30.749147,103.9315
2018-04-16 19:30:05+08:00,zvX4ma,30.754991,103.930583
