Var1,Var2,Var3,Var4
2018-04-16 08:35:05+08:00,Kq6RGy,30.749155,103.925647
2018-04-16 08:35:06+08:00,LK0Exw,30.753536,103.932145
2018-04-16 08:35:06+08:00,LvRzVN,30.751328,103.930331
2018-04-16 08:35:06+08:00,MERdez,30.760119,103.922272
2018-04-16 08:35:06+08:00,MOvENe,30.762541,103.927665
2018-04-16 08:35:05+08:00,MdLVXQ,30.743947,103.930408
2018-04-16 08:35:06+08:00,Mdpdmx,30.748957,103.920747
2018-04-16 08:35:05+08:00,MeaaBz,30.749725,103.926095
2018-04-16 08:35:06+08:00,MrYxe,30.753709,103.931607
2018-04-16 08:35:05+08:00,MwOkwe,30.746563,103.918348
2018-04-16 08:35:05+08:00,N53mgm,30.751019,103.937112
2018-04-16 08:35:06+08:00,NMpbm,30.746933,103.934404
2018-04-16 08:35:06+08:00,NplEP3,30.743746,103.937424
2018-04-16 08:35:06+08:00,Nw5nqm,30.746982,103.925922
2018-04-16 08:35:06+08:00,NwRn5M,30.748765,103.930606
2018-04-16 08:35:06+08:00,NwrMxn,30.748331,103.938312
2018-04-16 08:35:05+08:00,Nxd4GM,30.7496,103.929017
2018-04-16 08:35:06+08:00,OB24M8,30.749128,103.932998
2018-04-16 08:35:06+08:00,OB2EB8,30.751719,103.931615
2018-04-16 08:35:05+08:00,OBpxJJ,30.758148,103.920461
2018-04-16 08:35:06+08:00,OOB08B,30.74922,103.9338
2018-04-16 08:35:05+08:00,OyD8Jl,30.751621,103.932868
2018-04-16 08:35:06+08:00,PMlL3L,30.754072,103.928077
2018-04-16 08:35:06+08:00,PNZBVB,30.750443,103.939587
2018-04-16 08:35:05+08:00,Palwek,30.749738,103.926037
2018-04-16 08:35:05+08:00,Pevgxk,30.751608,103.933225
2018-04-16 08:35:05+08:00,PldMpv,30.749883,103.926171
2018-04-16 08:35:06+08:00,Q5Zx6v,30.759979,103.918514
2018-04-16 08:35:06+08:00,QO5GeX,30.743001,103.93029
2018-04-16 08:35:06+08:00,QaJLE0,30.738957,103.930797
2018-04-16 08:35:06+08:00,R5VPx5,30.750979,103.931905
2018-04-16 08:35:06+08:00,R8B0d8,30.749009,103.932669
2018-04-16 08:35:06+08:00,RG4Z85,30.749916,103.919972
2018-04-16 08:35:05+08:00,RX8Rdv,30.74972,103.936506
2018-04-16 08:35:05+08:00,RXzgMO,30.751938,103.923707
2018-04-16 08:35:05+08:00,RpXmX8,30.755314,103.93466
2018-04-16 08:35:06+08:00,VBBGrd,30.752678,103.932333
2018-04-16 08:35:06+08:00,VBoZLg,30.738585,103.92499
2018-04-16 08:35:06+08:00,VqpeGD,30.75504,103.92972
2018-04-16 08:35:05+08:00,X5gmbq,30.753061,103.935841
2018-04-16 08:35:05+08:00,X5vNeG,30.749182,103.928226
2018-04-16 08:35:06+08:00,XVe22n,30.747267,103.925991
2018-04-16 08:35:05+08:00,Xxd4pr,30.756081,103.933854
2018-04-16 08:35:05+08:00,YbbbVw,30.751405,103.934007
2018-04-16 08:35:06+08:00,YblAkE,30.749177,103.937324
2018-04-16 08:35:05+08:00,YeJaPP,30.752199,103.924112
2018-04-16 08:35:05+08:00,YeqkQ4,30.750182,103.929766
2018-04-16 08:35:05+08:00,Z5pYYZ,30.751023,103.92496
2018-04-16 08:35:05+08:00,ZJGmYe,30.747173,103.919468
2018-04-16 08:35:06+08:00,ZJR4Nr,30.738283,103.930713
2018-04-16 08:35:05+08:00,a56pvA,30.753256,103.933923
2018-04-16 08:35:06+08:00,aZEDrA,30.759504,103.918201
2018-04-16 08:35:06+08:00,aq5O0w,30.746837,103.932746
2018-04-16 08:35:06+08:00,aqAbPw,30.741721,103.918559
2018-04-16 08:35:06+08:00,aqgZr4,30.749564,103.937538
2018-04-16 08:35:05+08:00,aqp6Lp,30.751768,103.936544
2018-04-16 08:35:06+08:00,arkoZA,30.745706,103.927977
2018-04-16 08:35:06+08:00,bR0Oyx,30.751934,103.931791
2018-04-16 08:35:06+08:00,bVdXK0,30.753243,103.929086
2018-04-16 08:35:06+08:00,by2ZPY,30.74126,103.932268
2018-04-16 08:35:06+08:00,dDdPky,30.747758,103.923391
2018-04-16 08:35:06+08:00,dJpBak,30.740411,103.929715
2018-04-16 08:35:05+08:00,dKKwak,30.752101,103.925614
2018-04-16 08:35:06+08:00,dPoBPZ,30.761226,103.919065
2018-04-16 08:35:06+08:00,dVkVPZ,30.756228,103.929522
2018-04-16 08:35:05+08:00,dxdvv,30.749385,103.925846
2018-04-16 08:35:06+08:00,e2lJ02,30.741444,103.924036
2018-04-16 08:35:06+08:00,eQDYkD,30.750214,103.940435
2018-04-16 08:35:06+08:00,eQNxGa,30.75617,103.928498
2018-04-16 08:35:05+08:00,ev5V8n,30.753065,103.933434
2018-04-16 08:35:06+08:00,gQVKP8,30.747718,103.92347
2018-04-16 08:35:06+08:00,gY5L2p,30.738418,103.930858
2018-04-16 08:35:06+08:00,gYVlLK,30.738641,103.925953
2018-04-16 08:35:06+08:00,gnGeJD,30.759182,103.930215
2018-04-16 08:35:06+08:00,k08470,30.748771,103.930447
2018-04-16 08:35:06+08:00,k7w06o,30.756131,103.92827
2018-04-16 08:35:05+08:00,kBB56p,30.749185,103.928229
2018-04-16 08:35:06+08:00,kBrpnB,30.748209,103.934908
2018-04-16 08:35:05+08:00,koR34D,30.757278,103.934167
2018-04-16 08:35:06+08:00,kq55rZ,30.740358,103.927335
2018-04-16 08:35:06+08:00,kqlV3A,30.751429,103.930298
2018-04-16 08:35:05+08:00,kwBBDx,30.753305,103.933405
2018-04-16 08:35:06+08:00,l08rnx,30.748561,103.93228
2018-04-16 08:35:05+08:00,l40zKB,30.751636,103.933946
2018-04-16 08:35:06+08:00,l4PJ6M,30.749174,103.932983
2018-04-16 08:35:06+08:00,lM4GN0,30.73943,103.92946
2018-04-16 08:35:05+08:00,lMrXXb,30.750688,103.936211
2018-04-16 08:35:06+08:00,lQXlM0,30.75576,103.930553
2018-04-16 08:35:06+08:00,lZXZAB,30.740915,103.930601
2018-04-16 08:35:05+08:00,lZwJvq,30.750735,103.924896
2018-04-16 08:35:06+08:00,mM0daJ,30.748913,103.931156
2018-04-16 08:35:05+08:00,mNboKD,30.744167,103.935079
2018-04-16 08:35:06+08:00,n46ykm,30.754807,103.92661
2018-04-16 08:35:05+08:00,nBQomm,30.741723,103.934045
2018-04-16 08:35:06+08:00,nBeXpN,30.751305,103.916452
2018-04-16 08:35:06+08:00,nBzpXa,30.738397,103.930055
2018-04-16 08:35:06+08:00,nDxPGN,30.759182,103.930215
2018-04-16 08:35:06+08:00,nODKG5,30.754557,103.928272
2018-04-16 08:35:06+08:00,nklR4Z,30.741917,103.928467
2018-04-16 08:35:06+08:00,nkqPR8,30.751984,103.931691
2018-04-16 08:35:06+08:00,nw5R7g,30.751638,103.930423
2018-04-16 08:35:06+08:00,o48Zla,30.750063,103.932493
2018-04-16 08:35:06+08:00,o840e5,30.746376,103.934564
2018-04-16 08:35:05+08:00,o87lpB,30.742543,103.935336
2018-04-16 08:35:06+08:00,oBweEn,30.753693,103.931959
2018-04-16 08:35:05+08:00,oOr0Mk,30.750178,103.925792
2018-04-16 08:35:06+08:00,oPk5Qn,30.74806,103.934106
2018-04-16 08:35:05+08:00,onbkKn,30.752219,103.935098
2018-04-16 08:35:06+08:00,ovbEM5,30.754165,103.928139
2018-04-16 08:35:06+08:00,ozxqwX,30.74765,103.935873
2018-04-16 08:35:06+08:00,p48g3w,30.75388,103.930667
2018-04-16 08:35:06+08:00,p4yqK2,30.757769,103.92813
2018-04-16 08:35:06+08:00,pX7gnx,30.753121,103.932434
2018-04-16 08:35:06+08:00,pg5bJQ,30.750471,103.922141
2018-04-16 08:35:06+08:00,qEXRwp,30.749457,103.918453
2018-04-16 08:35:05+08:00,qK3z7,30.753416,103.925678
2018-04-16 08:35:06+08:00,qMmEON,30.747917,103.921866
2018-04-16 08:35:06+08:00,qOKLAR,30.743931,103.924455
2018-04-16 08:35:05+08:00,qOd7JG,30.74368,103.920056
2018-04-16 08:35:06+08:00,qXvVpZ,30.760232,103.919148
2018-04-16 08:35:06+08:00,rvkYK5,30.754769,103.924897
2018-04-16 08:35:05+08:00,v3qomb,30.753266,103.933923
2018-04-16 08:35:05+08:00,vRbeYk,30.751201,103.932394
2018-04-16 08:35:06+08:00,wABDeD,30.74114,103.923221
2018-04-16 08:35:05+08:00,wARE4R,30.754051,103.936904
2018-04-16 08:35:06+08:00,wAgGZe,30.740573,103.926705
2018-04-16 08:35:06+08:00,wD2Eg3,30.741774,103.924387
2018-04-16 08:35:05+08:00,wDNR,30.752732,103.924543
2018-04-16 08:35:06+08:00,wnRgb6,30.7479,103.934389
2018-04-16 08:35:05+08:00,wnzkDD,30.752248,103.933926
2018-04-16 08:35:06+08:00,xvNAKE,30.746081,103.927473
2018-04-16 08:35:06+08:00,xyELpd,30.756989,103.929131
2018-04-16 08:35:05+08:00,yMNwD6,30.752151,103.934721
2018-04-16 08:35:06+08:00,z070,30.743733,103.922303
2018-04-16 08:35:06+08:00,z0qZw,30.738746,103.936468
2018-04-16 08:35:06+08:00,z5kNoA,30.747563,103.916257
2018-04-16 08:35:06+08:00,z8V4Oa,30.757363,103.927147
