Var1,Var2,Var3,Var4
2018-04-16 14:30:06+08:00,A5Zb0e,30.750109,103.924601
2018-04-16 14:30:06+08:00,A7xgp4,30.740701,103.930355
2018-04-16 14:30:06+08:00,AL36Je,30.748789,103.93244
2018-04-16 14:30:06+08:00,ALDkgA,30.752431,103.934076
2018-04-16 14:30:06+08:00,ALDnZV,30.74601,103.927275
2018-04-16 14:30:05+08:00,ALo8n4,30.754574,103.931624
2018-04-16 14:30:06+08:00,AODgE4,30.753938,103.930988
2018-04-16 14:30:06+08:00,AVepLO,30.738161,103.922813
2018-04-16 14:30:06+08:00,Ap8wrQ,30.753758,103.930943
2018-04-16 14:30:06+08:00,AxoozO,30.751286,103.932983
2018-04-16 14:30:06+08:00,B2zYgO,30.748628,103.930469
2018-04-16 14:30:06+08:00,BP3xAp,30.746103,103.927305
2018-04-16 14:30:06+08:00,BP5ydl,30.749102,103.932853
2018-04-16 14:30:06+08:00,BP8a3L,30.751814,103.925823
2018-04-16 14:30:05+08:00,BPBnxO,30.746161,103.926511
2018-04-16 14:30:06+08:00,BPlxgq,30.752501,103.930828
2018-04-16 14:30:05+08:00,BwRQ4J,30.750158,103.919781
2018-04-16 14:30:06+08:00,D2AB2Y,30.752703,103.930912
2018-04-16 14:30:06+08:00,D5ENn7,30.755165,103.926122
2018-04-16 14:30:06+08:00,D5dmmR,30.754628,103.926414
2018-04-16 14:30:06+08:00,D75p7Y,30.750838,103.931163
2018-04-16 14:30:06+08:00,D7LGY7,30.752406,103.934167
2018-04-16 14:30:06+08:00,D7X43n,30.751988,103.931691
2018-04-16 14:30:06+08:00,D7wanx,30.74765,103.935873
2018-04-16 14:30:06+08:00,DM76mY,30.74765,103.935873
2018-04-16 14:30:06+08:00,DMo6gY,30.751401,103.930255
2018-04-16 14:30:06+08:00,Dp8xQx,30.746118,103.927458
2018-04-16 14:30:06+08:00,DpJARw,30.745133,103.929505
2018-04-16 14:30:06+08:00,DpvLV4,30.749675,103.93189
2018-04-16 14:30:06+08:00,DpvoRa,30.751189,103.923264
2018-04-16 14:30:06+08:00,DvqQan,30.738916,103.922393
2018-04-16 14:30:06+08:00,DxAaln,30.741956,103.92781
2018-04-16 14:30:06+08:00,E57REJ,30.748531,103.932045
2018-04-16 14:30:06+08:00,E5NMzM,30.751139,103.931664
2018-04-16 14:30:06+08:00,E5yPw3,30.750863,103.930091
2018-04-16 14:30:06+08:00,EDK3Yn,30.756419,103.929315
2018-04-16 14:30:06+08:00,EDnexn,30.754846,103.927634
2018-04-16 14:30:06+08:00,ELv4B5,30.747514,103.93145
2018-04-16 14:30:05+08:00,EM4mMb,30.743691,103.925257
2018-04-16 14:30:06+08:00,EMMJVG,30.746291,103.927519
2018-04-16 14:30:06+08:00,EMoL48,30.752093,103.931103
2018-04-16 14:30:06+08:00,EMpYG8,30.755998,103.928566
2018-04-16 14:30:06+08:00,EON5E0,30.738099,103.926631
2018-04-16 14:30:05+08:00,EPa2A3,30.749107,103.920614
2018-04-16 14:30:06+08:00,EPeAvn,30.752128,103.936406
2018-04-16 14:30:06+08:00,G3RnKa,30.750133,103.929766
2018-04-16 14:30:06+08:00,G3RnXX,30.752398,103.93432
2018-04-16 14:30:06+08:00,G3Rwvq,30.751812,103.933754
2018-04-16 14:30:06+08:00,G3XMnX,30.750151,103.929406
2018-04-16 14:30:06+08:00,G3qY5J,30.750893,103.93208
2018-04-16 14:30:06+08:00,GV5KxJ,30.751812,103.931615
2018-04-16 14:30:06+08:00,GVb8dx,30.753553,103.935833
2018-04-16 14:30:06+08:00,GVmL7V,30.740619,103.924356
2018-04-16 14:30:06+08:00,GgA3qx,30.751632,103.933747
2018-04-16 14:30:06+08:00,GgZlwn,30.755051,103.929705
2018-04-16 14:30:06+08:00,Gga4ea,30.75228,103.934221
2018-04-16 14:30:05+08:00,GmZzLZ,30.755199,103.934236
2018-04-16 14:30:06+08:00,GmlvYq,30.74219,103.926151
2018-04-16 14:30:06+08:00,Gvzdnx,30.752161,103.933977
2018-04-16 14:30:06+08:00,JLkpL4,30.752602,103.930859
2018-04-16 14:30:06+08:00,JMNwxb,30.752345,103.934038
2018-04-16 14:30:06+08:00,JMXby5,30.754893,103.92674
2018-04-16 14:30:06+08:00,Jon7y5,30.74575,103.927519
2018-04-16 14:30:06+08:00,JpZKgP,30.746216,103.933586
2018-04-16 14:30:06+08:00,K5PmNq,30.75238,103.940122
2018-04-16 14:30:05+08:00,K72kwr,30.755226,103.93267
2018-04-16 14:30:06+08:00,K7gMkm,30.75504,103.927344
2018-04-16 14:30:06+08:00,KB7oBm,30.752423,103.93435
2018-04-16 14:30:06+08:00,KDEAEm,30.754046,103.930652
2018-04-16 14:30:06+08:00,KK443q,30.752616,103.933874
2018-04-16 14:30:06+08:00,KgREq,30.751822,103.933227
2018-04-16 14:30:06+08:00,Kz8wMV,30.755166,103.938197
2018-04-16 14:30:06+08:00,KzvOgg,30.738893,103.930757
2018-04-16 14:30:06+08:00,L3Eekk,30.754433,103.92819
2018-04-16 14:30:06+08:00,L3aM08,30.745488,103.93448
2018-04-16 14:30:06+08:00,L5rNN8,30.745799,103.928023
2018-04-16 14:30:05+08:00,LGpxmk,30.754788,103.931439
2018-04-16 14:30:06+08:00,LV0VpN,30.751149,103.931646
2018-04-16 14:30:06+08:00,LVzeN2,30.75177,103.925579
2018-04-16 14:30:06+08:00,LeG88R,30.759051,103.93066
2018-04-16 14:30:05+08:00,LvDxgb,30.747394,103.918353
2018-04-16 14:30:06+08:00,LvRzVN,30.751328,103.930331
2018-04-16 14:30:06+08:00,LvaKAl,30.754754,103.927121
2018-04-16 14:30:06+08:00,Lx6Zwe,30.750814,103.930842
2018-04-16 14:30:06+08:00,LzE3ml,30.753636,103.930636
2018-04-16 14:30:06+08:00,M3m52K,30.753575,103.930568
2018-04-16 14:30:06+08:00,M722or,30.745584,103.928054
2018-04-16 14:30:05+08:00,MBVZYz,30.74708,103.925991
2018-04-16 14:30:06+08:00,MEqqyK,30.749217,103.933907
2018-04-16 14:30:05+08:00,MOza5D,30.754697,103.932064
2018-04-16 14:30:06+08:00,MPdGe,30.759111,103.918568
2018-04-16 14:30:05+08:00,Mdpdmx,30.748985,103.920732
2018-04-16 14:30:06+08:00,MrYxe,30.750384,103.936162
2018-04-16 14:30:05+08:00,MwOkwe,30.744471,103.923587
2018-04-16 14:30:06+08:00,MwRYKx,30.75729,103.92717
2018-04-16 14:30:06+08:00,Mwrqxz,30.753914,103.940039
2018-04-16 14:30:06+08:00,N53mgm,30.751019,103.937112
2018-04-16 14:30:06+08:00,N56eRA,30.754044,103.925403
2018-04-16 14:30:06+08:00,NaBbqQ,30.75368,103.930743
2018-04-16 14:30:05+08:00,NlD80m,30.753739,103.934986
2018-04-16 14:30:06+08:00,NlLKxn,30.749135,103.933143
2018-04-16 14:30:06+08:00,NlNlmM,30.753966,103.930697
2018-04-16 14:30:06+08:00,NlY2RQ,30.752406,103.934611
2018-04-16 14:30:06+08:00,NlkPn3,30.754629,103.926756
2018-04-16 14:30:05+08:00,Nv7ber,30.751287,103.920921
2018-04-16 14:30:06+08:00,NwPaO5,30.751487,103.941361
2018-04-16 14:30:06+08:00,Nxd4GM,30.754103,103.930728
2018-04-16 14:30:06+08:00,NxpXQr,30.750088,103.924487
2018-04-16 14:30:06+08:00,OLN4M7,30.760057,103.930377
2018-04-16 14:30:05+08:00,ONYd78,30.75552,103.933647
2018-04-16 14:30:06+08:00,OOB08B,30.74922,103.9338
2018-04-16 14:30:06+08:00,OeZ2Ll,30.750905,103.93208
2018-04-16 14:30:06+08:00,OegRgB,30.749551,103.929903
2018-04-16 14:30:06+08:00,OegdY8,30.749558,103.928987
2018-04-16 14:30:06+08:00,On0V8J,30.746799,103.934373
2018-04-16 14:30:06+08:00,OnP0mz,30.752212,103.935279
2018-04-16 14:30:06+08:00,OyD8Jl,30.751621,103.932868
2018-04-16 14:30:06+08:00,P5bRoz,30.752598,103.930859
2018-04-16 14:30:05+08:00,PMX7ak,30.747056,103.925937
2018-04-16 14:30:06+08:00,PMzq6q,30.748882,103.931691
2018-04-16 14:30:06+08:00,Pevgxk,30.751608,103.933225
2018-04-16 14:30:05+08:00,Pg24R,30.744469,103.921563
2018-04-16 14:30:06+08:00,PqVBD8,30.744877,103.932983
2018-04-16 14:30:06+08:00,Q80pBD,30.752488,103.934027
2018-04-16 14:30:06+08:00,Q8RZl2,30.748987,103.932873
2018-04-16 14:30:06+08:00,QKy7lX,30.744064,103.930392
2018-04-16 14:30:06+08:00,QO5GeX,30.757204,103.929052
2018-04-16 14:30:05+08:00,QOmK54,30.752434,103.919083
2018-04-16 14:30:05+08:00,Qdoxo3,30.758197,103.93387
2018-04-16 14:30:06+08:00,QeDd84,30.751692,103.926099
2018-04-16 14:30:06+08:00,QeaNPD,30.751801,103.931821
2018-04-16 14:30:06+08:00,QeoJqD,30.745924,103.92729
2018-04-16 14:30:06+08:00,QvN6eb,30.750986,103.930943
2018-04-16 14:30:06+08:00,QvlBPa,30.751762,103.933908
2018-04-16 14:30:06+08:00,R5VPx5,30.750979,103.931905
2018-04-16 14:30:05+08:00,RG4Z85,30.749916,103.919972
2018-04-16 14:30:06+08:00,RX8Rdv,30.74972,103.936506
2018-04-16 14:30:06+08:00,RXzgMO,30.753204,103.936029
2018-04-16 14:30:06+08:00,RpXmX8,30.749452,103.931431
2018-04-16 14:30:06+08:00,RxaKdY,30.74266,103.931141
2018-04-16 14:30:06+08:00,V53Zq7,30.747957,103.936843
2018-04-16 14:30:06+08:00,V54GK7,30.752412,103.93406
2018-04-16 14:30:06+08:00,V5A7eD,30.752423,103.934121
2018-04-16 14:30:06+08:00,V6lXlx,30.741242,103.926895
2018-04-16 14:30:06+08:00,VBoZLg,30.738585,103.92499
2018-04-16 14:30:05+08:00,Vq3vrZ,30.753581,103.935054
2018-04-16 14:30:05+08:00,VqJNxg,30.755562,103.933571
2018-04-16 14:30:06+08:00,VvQ4nL,30.749028,103.931172
2018-04-16 14:30:06+08:00,VxxvMw,30.755183,103.929964
2018-04-16 14:30:06+08:00,X5gmbq,30.753061,103.935841
2018-04-16 14:30:06+08:00,X5vJgr,30.750214,103.940435
2018-04-16 14:30:06+08:00,X725Al,30.748962,103.930896
2018-04-16 14:30:06+08:00,X7MoV5,30.746625,103.928627
2018-04-16 14:30:06+08:00,XVX6v3,30.75184,103.930958
2018-04-16 14:30:05+08:00,XVe22n,30.747202,103.926006
2018-04-16 14:30:06+08:00,XqNmxG,30.753938,103.931126
2018-04-16 14:30:06+08:00,Xqb2q3,30.754796,103.927848
2018-04-16 14:30:06+08:00,XvOB33,30.75063,103.933143
2018-04-16 14:30:06+08:00,XvZRy4,30.746531,103.928709
2018-04-16 14:30:06+08:00,Xxd4pr,30.750538,103.922676
2018-04-16 14:30:06+08:00,Xz0qk2,30.752463,103.934335
2018-04-16 14:30:05+08:00,Y7AnzO,30.753656,103.931951
2018-04-16 14:30:06+08:00,YJOG6N,30.748963,103.924784
2018-04-16 14:30:06+08:00,YbbbVw,30.751405,103.934007
2018-04-16 14:30:06+08:00,YblAkE,30.749177,103.937324
2018-04-16 14:30:06+08:00,YeqkQ4,30.749772,103.931821
2018-04-16 14:30:06+08:00,Yezerk,30.750504,103.936636
2018-04-16 14:30:06+08:00,YzyR24,30.748848,103.931255
2018-04-16 14:30:06+08:00,Z5gVqz,30.759182,103.930215
2018-04-16 14:30:06+08:00,ZAa0PZ,30.750709,103.923608
2018-04-16 14:30:05+08:00,ZJAyeQ,30.755789,103.933961
2018-04-16 14:30:06+08:00,ZJR4Nr,30.74874,103.932524
2018-04-16 14:30:06+08:00,ZJnXmz,30.752477,103.935146
2018-04-16 14:30:06+08:00,ZZmG7P,30.74364,103.928718
2018-04-16 14:30:06+08:00,ZeJoMz,30.741766,103.936513
2018-04-16 14:30:06+08:00,a56pvA,30.750938,103.924876
2018-04-16 14:30:05+08:00,a5q7VZ,30.755586,103.933502
2018-04-16 14:30:06+08:00,aZEDrA,30.759504,103.918201
2018-04-16 14:30:06+08:00,anL2VZ,30.748331,103.938312
2018-04-16 14:30:06+08:00,aq5O0w,30.746837,103.932746
2018-04-16 14:30:06+08:00,aqAbPw,30.741721,103.918559
2018-04-16 14:30:06+08:00,aqgZr4,30.749564,103.937538
2018-04-16 14:30:06+08:00,arkoZA,30.749337,103.924616
2018-04-16 14:30:06+08:00,b6eOoK,30.752312,103.934121
2018-04-16 14:30:06+08:00,bJewA4,30.746999,103.926331
2018-04-16 14:30:06+08:00,bN37a4,30.748765,103.932517
2018-04-16 14:30:06+08:00,bN7BM4,30.747695,103.926831
2018-04-16 14:30:06+08:00,bNGXNg,30.752503,103.934011
2018-04-16 14:30:06+08:00,bQN6xJ,30.754199,103.927002
2018-04-16 14:30:06+08:00,bQR4KZ,30.755172,103.926156
2018-04-16 14:30:06+08:00,bQRO8J,30.745323,103.934908
2018-04-16 14:30:05+08:00,bQxXe0,30.751204,103.918025
2018-04-16 14:30:05+08:00,bRz6nx,30.753256,103.933961
2018-04-16 14:30:06+08:00,bVdXK0,30.753243,103.929086
2018-04-16 14:30:05+08:00,bYO35Z,30.755433,103.93471
2018-04-16 14:30:05+08:00,bYeZ3v,30.755589,103.933599
2018-04-16 14:30:06+08:00,bYpxgY,30.751165,103.931845
2018-04-16 14:30:06+08:00,by2ZPY,30.74126,103.932268
2018-04-16 14:30:06+08:00,d2y00Q,30.75232,103.9339
2018-04-16 14:30:06+08:00,d5zVV,30.749555,103.926259
2018-04-16 14:30:06+08:00,dDdPky,30.749586,103.936254
2018-04-16 14:30:06+08:00,dJpBak,30.740411,103.929715
2018-04-16 14:30:06+08:00,dKKwak,30.752101,103.925614
2018-04-16 14:30:06+08:00,dPoBPZ,30.761226,103.919065
2018-04-16 14:30:06+08:00,dVODYB,30.751775,103.933908
2018-04-16 14:30:06+08:00,dVv6n3,30.748439,103.93205
2018-04-16 14:30:06+08:00,dVx6pv,30.746779,103.926931
2018-04-16 14:30:05+08:00,dXGzek,30.755148,103.932838
2018-04-16 14:30:06+08:00,dn55bk,30.752323,103.934005
2018-04-16 14:30:06+08:00,dnAgdV,30.751869,103.940944
2018-04-16 14:30:05+08:00,dnbZ8y,30.75772,103.931969
2018-04-16 14:30:06+08:00,dnxNyK,30.751869,103.940944
2018-04-16 14:30:06+08:00,dxdvv,30.749385,103.925846
2018-04-16 14:30:06+08:00,eMoAw0,30.749993,103.924142
2018-04-16 14:30:05+08:00,eMwy7O,30.755609,103.933716
2018-04-16 14:30:06+08:00,eQA8E0,30.752956,103.935887
2018-04-16 14:30:06+08:00,eQDee0,30.752313,103.933811
2018-04-16 14:30:06+08:00,eQNxGa,30.751945,103.926216
2018-04-16 14:30:06+08:00,g0MGmE,30.749636,103.937216
2018-04-16 14:30:06+08:00,g8AEve,30.751513,103.932324
2018-04-16 14:30:05+08:00,g8Lx4p,30.748007,103.918247
2018-04-16 14:30:06+08:00,gR7EoE,30.7497,103.93189
2018-04-16 14:30:06+08:00,gRowVq,30.750384,103.923432
2018-04-16 14:30:06+08:00,gRr3m8,30.756398,103.929131
2018-04-16 14:30:05+08:00,gY5AMp,30.755562,103.934007
2018-04-16 14:30:06+08:00,gbDYDK,30.751587,103.933288
2018-04-16 14:30:06+08:00,gn6p8w,30.748215,103.935398
2018-04-16 14:30:06+08:00,gnDZZE,30.749683,103.931349
2018-04-16 14:30:06+08:00,k08470,30.752855,103.926141
2018-04-16 14:30:06+08:00,k084b2,30.739295,103.924262
2018-04-16 14:30:05+08:00,k45oGo,30.753253,103.933908
2018-04-16 14:30:06+08:00,k4V3MD,30.744827,103.932103
2018-04-16 14:30:06+08:00,k4q5dD,30.749181,103.933097
2018-04-16 14:30:06+08:00,k76y6x,30.749216,103.933005
2018-04-16 14:30:05+08:00,k7DpQE,30.756084,103.93215
2018-04-16 14:30:06+08:00,kBB56p,30.744471,103.928428
2018-04-16 14:30:06+08:00,kBrpnB,30.748209,103.934908
2018-04-16 14:30:06+08:00,kmzNLA,30.750853,103.931951
2018-04-16 14:30:05+08:00,koR34D,30.757278,103.934167
2018-04-16 14:30:06+08:00,l08rnx,30.751971,103.931646
2018-04-16 14:30:06+08:00,l4yem0,30.746727,103.930324
2018-04-16 14:30:06+08:00,lM4GN0,30.73943,103.92946
2018-04-16 14:30:06+08:00,lMrXXb,30.750688,103.936211
2018-04-16 14:30:06+08:00,lZwJvq,30.750735,103.924896
2018-04-16 14:30:06+08:00,lpBB3y,30.752195,103.923998
2018-04-16 14:30:05+08:00,lwpVEM,30.755695,103.933548
2018-04-16 14:30:06+08:00,mNboKD,30.744167,103.935079
2018-04-16 14:30:06+08:00,mQqgqE,30.744053,103.938691
2018-04-16 14:30:06+08:00,mV3N7M,30.744024,103.930392
2018-04-16 14:30:05+08:00,mboGrP,30.744841,103.921179
2018-04-16 14:30:06+08:00,n476wl,30.745998,103.927435
2018-04-16 14:30:06+08:00,n4KGbZ,30.747981,103.933044
2018-04-16 14:30:06+08:00,n4VEz8,30.753783,103.930697
2018-04-16 14:30:06+08:00,n4zkd5,30.753827,103.930766
2018-04-16 14:30:06+08:00,nBQomm,30.741723,103.934045
2018-04-16 14:30:06+08:00,nBzpXa,30.747165,103.934129
2018-04-16 14:30:06+08:00,nD84PB,30.755144,103.925999
2018-04-16 14:30:06+08:00,nDZLBg,30.752246,103.93391
2018-04-16 14:30:06+08:00,nDnkZr,30.748195,103.93474
2018-04-16 14:30:06+08:00,nR0DJa,30.747169,103.938233
2018-04-16 14:30:06+08:00,nYdNVN,30.751771,103.932784
2018-04-16 14:30:06+08:00,nkgdJB,30.753888,103.930843
2018-04-16 14:30:06+08:00,nw5R7g,30.74817,103.933135
2018-04-16 14:30:06+08:00,o46VeX,30.746133,103.927634
2018-04-16 14:30:06+08:00,o48Zla,30.750799,103.930912
2018-04-16 14:30:06+08:00,o4Q7AX,30.755226,103.928758
2018-04-16 14:30:06+08:00,o4l8NB,30.754912,103.930201
2018-04-16 14:30:06+08:00,o4qXz7,30.749732,103.924472
2018-04-16 14:30:06+08:00,o4vwPV,30.744138,103.930408
2018-04-16 14:30:06+08:00,o840e5,30.746376,103.934564
2018-04-16 14:30:06+08:00,o87lpB,30.742543,103.935336
2018-04-16 14:30:06+08:00,o8mld5,30.751542,103.924907
2018-04-16 14:30:06+08:00,oBweEn,30.747405,103.93179
2018-04-16 14:30:06+08:00,oObZGV,30.753863,103.930743
2018-04-16 14:30:05+08:00,oObwKV,30.747043,103.925907
2018-04-16 14:30:05+08:00,okRmaK,30.756025,103.933358
2018-04-16 14:30:05+08:00,onRwKB,30.745449,103.920564
2018-04-16 14:30:06+08:00,onbkKn,30.752219,103.935098
2018-04-16 14:30:06+08:00,ozrEl7,30.75492,103.927045
2018-04-16 14:30:06+08:00,ozwoVK,30.750214,103.940435
2018-04-16 14:30:06+08:00,ozx4Dn,30.746708,103.928878
2018-04-16 14:30:06+08:00,p4boEA,30.755072,103.929689
2018-04-16 14:30:06+08:00,p7oDdo,30.753196,103.934017
2018-04-16 14:30:06+08:00,pNbZLB,30.75364,103.930782
2018-04-16 14:30:06+08:00,pNdagA,30.75112,103.931775
2018-04-16 14:30:06+08:00,pPqy80,30.749093,103.927932
2018-04-16 14:30:06+08:00,pQ0PYq,30.754621,103.93698
2018-04-16 14:30:05+08:00,qMmEON,30.747917,103.921866
2018-04-16 14:30:06+08:00,qOKLrZ,30.749227,103.931224
2018-04-16 14:30:06+08:00,qOKz4G,30.752402,103.934121
2018-04-16 14:30:06+08:00,qOdN4Y,30.749038,103.932967
2018-04-16 14:30:06+08:00,qPMOYN,30.746103,103.927305
2018-04-16 14:30:06+08:00,qPRMzR,30.750132,103.924387
2018-04-16 14:30:05+08:00,qPRzvR,30.74673,103.925257
2018-04-16 14:30:06+08:00,qXPKLR,30.759739,103.918743
2018-04-16 14:30:06+08:00,qXeEOR,30.741127,103.927343
2018-04-16 14:30:06+08:00,qXvVpZ,30.760232,103.919148
2018-04-16 14:30:06+08:00,qYb7PZ,30.749011,103.931477
2018-04-16 14:30:06+08:00,r0Z7Kv,30.749923,103.933028
2018-04-16 14:30:06+08:00,r4DeX5,30.748614,103.932509
2018-04-16 14:30:06+08:00,r4d8Jn,30.752807,103.934611
2018-04-16 14:30:06+08:00,reomAp,30.754703,103.937213
2018-04-16 14:30:05+08:00,v02ldg,30.755666,103.933762
2018-04-16 14:30:06+08:00,v3V4ob,30.752223,103.934266
2018-04-16 14:30:06+08:00,v3Yx70,30.751814,103.932838
2018-04-16 14:30:06+08:00,v3qomb,30.749225,103.933082
2018-04-16 14:30:06+08:00,vRbeYk,30.751201,103.932394
2018-04-16 14:30:06+08:00,vev80O,30.737584,103.929444
2018-04-16 14:30:06+08:00,vrP2Pz,30.748683,103.932265
2018-04-16 14:30:05+08:00,vvDBxg,30.755554,103.933602
2018-04-16 14:30:06+08:00,vvDlGO,30.754072,103.928093
2018-04-16 14:30:05+08:00,vvV6Y7,30.754651,103.931531
2018-04-16 14:30:06+08:00,w4gn56,30.75266,103.93458
2018-04-16 14:30:06+08:00,wABDeD,30.74114,103.923221
2018-04-16 14:30:06+08:00,wAgGZe,30.752821,103.92878
2018-04-16 14:30:06+08:00,wDNR,30.752732,103.924543
2018-04-16 14:30:06+08:00,wDmVRX,30.748181,103.937026
2018-04-16 14:30:06+08:00,wEJXb3,30.751965,103.926053
2018-04-16 14:30:06+08:00,wEMK6r,30.749028,103.931255
2018-04-16 14:30:06+08:00,wbVKke,30.752346,103.925737
2018-04-16 14:30:06+08:00,wbVvL3,30.750214,103.940435
2018-04-16 14:30:06+08:00,weBNDg,30.744053,103.938691
2018-04-16 14:30:06+08:00,wnRgb6,30.7479,103.934389
2018-04-16 14:30:06+08:00,wv6ygl,30.751968,103.925802
2018-04-16 14:30:05+08:00,wvGMZe,30.75563,103.933663
2018-04-16 14:30:06+08:00,xRaGm7,30.754569,103.92932
2018-04-16 14:30:06+08:00,xRxva5,30.753014,103.93534
2018-04-16 14:30:05+08:00,xv3Orm,30.752491,103.921622
2018-04-16 14:30:06+08:00,xvDzMz,30.755828,103.928711
2018-04-16 14:30:06+08:00,xyM8Z5,30.751672,103.924616
2018-04-16 14:30:06+08:00,y3yQR6,30.752631,103.934565
2018-04-16 14:30:06+08:00,y5xKr3,30.754832,103.929789
2018-04-16 14:30:05+08:00,yBpyky,30.758197,103.93387
2018-04-16 14:30:06+08:00,yMD5nY,30.746219,103.927458
2018-04-16 14:30:06+08:00,yMKEL0,30.754958,103.929689
2018-04-16 14:30:06+08:00,yMP4Lp,30.752199,103.923967
2018-04-16 14:30:06+08:00,yMoRV7,30.750896,103.930882
2018-04-16 14:30:06+08:00,ydp7XY,30.748244,103.932998
2018-04-16 14:30:05+08:00,yg8Ggb,30.75016,103.92064
2018-04-16 14:30:06+08:00,ygEvPD,30.738788,103.925739
2018-04-16 14:30:05+08:00,yo2Qob,30.751669,103.921591
2018-04-16 14:30:06+08:00,yoGg7b,30.750639,103.933112
2018-04-16 14:30:06+08:00,yr0Md3,30.75732,103.927325
2018-04-16 14:30:07+08:00,z0qZw,30.738746,103.936468
2018-04-16 14:30:06+08:00,z57xk0,30.761876,103.92601
2018-04-16 14:30:06+08:00,z8V4Oa,30.75099,103.931005
2018-04-16 14:30:06+08:00,zDRKz0,30.755228,103.929539
2018-04-16 14:30:06+08:00,zDayk0,30.747468,103.927122
2018-04-16 14:30:06+08:00,zEnlkg,30.752405,103.933861
2018-04-16 14:30:05+08:00,zEz5w0,30.753366,103.932929
